,"[1, 1]","[2, 2]","[3, 3]","[4, 4]","[5, 5]","[6, 6]","[7, 7]","[8, 8]","[9, 9]","[10, 10]","[11, 11]","[12, 12]"
"[0, 5]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[293.18353, 500.00000]","[107.55412, 413.75627]","[142.77034, 361.17821]","[164.44774, 450.97946]","[199.68774, 421.36091]","[169.06478, 290.95906]","[62.79800, 258.24551]","[22.69572, 423.47872]","[410.97467, 450.19599]"
"[5, 10]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[312.29141, 500.00000]","[39.79483, 405.25164]","[67.14631, 313.42347]","[95.52481, 428.11482]","[170.87876, 395.68400]","[148.79559, 248.94968]","[8.15377, 223.53300]","[0.00000, 412.98876]","[434.37579, 474.78207]"
"[10, 15]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[295.79792, 500.00000]","[0.00000, 391.28647]","[0.00000, 263.61130]","[50.31240, 364.23382]","[138.87712, 352.50889]","[140.08668, 198.54371]","[0.00000, 191.45194]","[0.00000, 403.41203]","[438.79142, 479.84003]"
"[15, 20]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[228.76932, 500.00000]","[0.00000, 388.77739]","[0.00000, 215.39433]","[33.83462, 309.76011]","[100.27614, 315.70704]","[123.14401, 170.56046]","[0.00000, 173.86315]","[0.00000, 407.84608]","[409.36393, 452.42759]"
"[20, 25]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[180.65515, 500.00000]","[0.00000, 381.66874]","[0.00000, 180.94729]","[20.30628, 278.19921]","[74.69388, 292.42019]","[106.87428, 155.88234]","[0.00000, 157.92104]","[0.00000, 404.77289]","[386.36105, 434.97418]"
"[25, 30]","[0.00000, 500.00000]","[0.00000, 500.00000]","[440.01802, 500.00000]","[134.28281, 500.00000]","[0.00000, 376.21742]","[0.00000, 173.53342]","[8.31228, 259.94348]","[49.49581, 276.72870]","[90.81201, 144.44023]","[1.06252, 149.87548]","[0.00000, 393.55921]","[362.13588, 418.73674]"
"[30, 35]","[486.54629, 500.00000]","[0.00000, 500.00000]","[348.82752, 500.00000]","[83.89224, 500.00000]","[0.00000, 367.25221]","[0.00000, 169.98000]","[2.53279, 235.92900]","[27.24649, 252.68410]","[77.70026, 135.72040]","[12.02601, 153.29178]","[0.00000, 396.31150]","[327.71603, 390.86595]"
"[35, 40]","[402.21507, 500.00000]","[400.77609, 500.00000]","[255.02238, 500.00000]","[34.48144, 496.98284]","[0.00000, 364.22377]","[10.42591, 165.75151]","[0.00000, 217.80822]","[5.92326, 230.20243]","[66.84529, 125.01143]","[22.40739, 158.60495]","[0.00000, 396.77194]","[293.30368, 364.89431]"
"[40, 45]","[338.00026, 500.00000]","[316.84902, 500.00000]","[184.45149, 500.00000]","[0.00000, 472.53562]","[0.00000, 359.92021]","[18.64913, 161.28516]","[0.00000, 198.54874]","[0.00000, 205.47584]","[59.71392, 115.35262]","[28.70336, 165.43426]","[0.00000, 402.53252]","[267.04516, 346.18242]"
"[45, 50]","[308.54390, 491.63354]","[275.97776, 500.00000]","[146.61801, 500.00000]","[0.00000, 453.35263]","[0.00000, 350.43292]","[21.72296, 154.84970]","[1.78526, 180.16355]","[0.00000, 188.51340]","[53.27652, 105.63772]","[28.58265, 163.03175]","[0.00000, 398.98266]","[254.43628, 339.13054]"
"[50, 55]","[277.02121, 464.56520]","[233.41875, 500.00000]","[109.02803, 491.34312]","[0.00000, 434.16184]","[0.00000, 340.83046]","[26.35781, 149.94061]","[6.54178, 165.03631]","[0.00000, 176.83565]","[48.49117, 97.54861]","[32.05095, 161.04986]","[0.00000, 401.43817]","[241.01028, 331.16871]"
"[55, 60]","[237.23056, 427.60489]","[180.78581, 467.11636]","[65.24708, 447.53384]","[0.00000, 412.51368]","[0.00000, 334.39427]","[34.00946, 148.17860]","[11.79172, 150.35750]","[0.00000, 158.55165]","[44.08997, 91.04824]","[39.27157, 161.67459]","[0.00000, 403.26037]","[225.09494, 319.51305]"
"[60, 65]","[207.24922, 398.86060]","[141.04362, 426.33783]","[32.71417, 411.69121]","[0.00000, 393.18512]","[0.00000, 326.59982]","[36.54620, 149.45463]","[15.67073, 138.50763]","[0.00000, 146.76993]","[40.23946, 87.05632]","[45.19214, 163.27434]","[0.00000, 406.71827]","[213.41724, 311.34578]"
"[65, 70]","[218.10413, 409.19428]","[153.65126, 437.01610]","[40.17353, 415.81307]","[0.00000, 388.70580]","[0.00000, 305.34872]","[35.12704, 143.34592]","[23.75207, 131.21307]","[0.00000, 157.40901]","[38.17922, 85.70597]","[41.79363, 156.92781]","[0.00000, 392.48507]","[216.66108, 315.47653]"
"[70, 75]","[216.37118, 409.32204]","[159.70805, 439.43918]","[50.15742, 416.66884]","[0.00000, 383.47985]","[0.00000, 287.11872]","[27.59517, 143.88932]","[27.39594, 125.64989]","[0.00000, 157.95786]","[39.79850, 87.66977]","[39.76048, 154.93375]","[0.00000, 384.68484]","[207.57584, 313.74641]"
"[75, 80]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]"
"[80, 85]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]","[0.00000, 500.00000]"
